STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       1046;20210519;    1;   0.8;   4;-999;-999;eor
       1046;20210520;    1;   0.0;   0;-999;-999;eor
       1046;20210521;    1;   0.0;   4;-999;-999;eor
       1046;20210522;    1;   6.9;   4;-999;-999;eor
       1046;20210523;    1;   2.0;   4;-999;-999;eor
       1046;20210524;    1;   0.1;   4;-999;-999;eor
       1046;20210525;    1;  10.8;   4;-999;-999;eor
       1046;20210526;    1;   9.8;   4;-999;-999;eor
       1046;20210527;    1;   2.3;   4;-999;-999;eor
       1046;20210528;    1;   0.0;   0;-999;-999;eor
       1046;20210529;    1;   0.0;   0;-999;-999;eor
       1046;20210530;    1;   0.0;   0;-999;-999;eor
       1046;20210531;    1;   0.0;   0;-999;-999;eor
       1046;20210601;    1;   0.0;   0;-999;-999;eor
       1046;20210602;    1;   0.0;   0;-999;-999;eor
       1046;20210603;    1;   4.4;   4;-999;-999;eor
       1046;20210604;    1;   0.0;   4;-999;-999;eor
       1046;20210605;    1;   0.4;   4;-999;-999;eor
       1046;20210606;    1;   0.0;   0;-999;-999;eor
       1046;20210607;    1;   0.0;   0;-999;-999;eor
       1046;20210608;    1;   0.0;   0;-999;-999;eor
       1046;20210609;    1;   0.0;   0;-999;-999;eor
       1046;20210610;    1;   0.0;   0;-999;-999;eor
       1046;20210611;    1;   0.0;   0;-999;-999;eor
       1046;20210612;    1;   0.0;   0;-999;-999;eor
       1046;20210613;    1;   0.0;   0;-999;-999;eor
       1046;20210614;    1;   0.0;   0;-999;-999;eor
       1046;20210615;    1;   0.0;   0;-999;-999;eor
       1046;20210616;    1;   0.0;   0;-999;-999;eor
       1046;20210617;    1;   0.0;   0;-999;-999;eor
       1046;20210618;    1;   0.0;   0;-999;-999;eor
       1046;20210619;    1;  19.3;   4;-999;-999;eor
       1046;20210620;    1;  12.5;   4;-999;-999;eor
       1046;20210621;    1;   3.5;   4;-999;-999;eor
       1046;20210622;    1;   1.4;   4;-999;-999;eor
       1046;20210623;    1;   0.0;   0;-999;-999;eor
       1046;20210624;    1;   0.0;   0;-999;-999;eor
       1046;20210625;    1;   0.0;   0;-999;-999;eor
       1046;20210626;    1;   0.0;   0;-999;-999;eor
       1046;20210627;    1;   2.8;   4;-999;-999;eor
       1046;20210628;    1;   1.3;   4;-999;-999;eor
       1046;20210629;    1;   9.3;   4;-999;-999;eor
       1046;20210630;    1;   0.4;   4;-999;-999;eor
       1046;20210701;    1;   2.4;   4;-999;-999;eor
       1046;20210702;    1;   0.0;   0;-999;-999;eor
       1046;20210703;    1;   2.0;   4;-999;-999;eor
       1046;20210704;    1;   4.9;   4;-999;-999;eor
       1046;20210705;    1;   5.5;   4;-999;-999;eor
       1046;20210706;    1;   1.4;   4;-999;-999;eor
       1046;20210707;    1;   0.0;   4;-999;-999;eor
       1046;20210708;    1;   4.7;   4;-999;-999;eor
       1046;20210709;    1;   0.0;   0;-999;-999;eor
       1046;20210710;    1;  10.3;   4;-999;-999;eor
       1046;20210711;    1;   0.9;   4;-999;-999;eor
       1046;20210712;    1;   0.5;   4;-999;-999;eor
       1046;20210713;    1;  13.0;   4;-999;-999;eor
       1046;20210714;    1;  32.6;   4;-999;-999;eor
       1046;20210715;    1;   0.0;   0;-999;-999;eor
       1046;20210716;    1;   0.0;   0;-999;-999;eor
       1046;20210717;    1;   0.0;   0;-999;-999;eor
